epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
126,30626.9,0.86487,0.63691,0.00712,0.93617,0.85184,0.90606,0.6798,0.98109,0.60796,0.01163,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
127,30868.2,0.86644,0.63711,0.00728,0.93727,0.84894,0.90741,0.68056,0.97968,0.61634,0.01156,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
128,31109.3,0.86533,0.63945,0.00725,0.94692,0.84848,0.90788,0.68173,0.97459,0.61976,0.01145,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
129,31350.4,0.85122,0.61495,0.00711,0.94,0.84848,0.90813,0.6818,0.97388,0.61275,0.01143,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
130,31591.7,0.85506,0.63191,0.00703,0.94148,0.85311,0.90884,0.68218,0.97703,0.60628,0.0115,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
131,31833.1,0.84011,0.61905,0.00698,0.94439,0.85101,0.90909,0.68561,0.97278,0.61349,0.01144,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
132,32074.9,0.84129,0.61672,0.007,0.94281,0.85346,0.90948,0.6852,0.97172,0.60528,0.01148,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375
133,32316.4,0.83578,0.61148,0.00713,0.94403,0.85101,0.91144,0.68651,0.97194,0.60392,0.01153,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
134,32558.3,0.83085,0.6013,0.00686,0.94354,0.85101,0.90878,0.68611,0.97149,0.60222,0.0115,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748
135,32799.9,0.8281,0.60833,0.00692,0.94351,0.84358,0.90845,0.68508,0.97064,0.6104,0.01159,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
136,33041.3,0.81587,0.58468,0.00693,0.94223,0.84722,0.90847,0.6843,0.9699,0.61304,0.01153,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363
137,33282.6,0.81164,0.58367,0.00669,0.94094,0.84484,0.90969,0.68553,0.97596,0.60379,0.01172,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
138,33523.8,0.82026,0.6084,0.00693,0.95041,0.84702,0.91131,0.68649,0.97343,0.60516,0.01172,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234
139,33767.2,0.81335,0.5981,0.00677,0.96906,0.82702,0.91017,0.68305,0.96837,0.61286,0.01151,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
140,34011.3,0.8081,0.59667,0.00675,0.94137,0.83838,0.90694,0.68116,0.96595,0.62883,0.01139,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372
141,34254,0.8017,0.59785,0.00671,0.95422,0.83586,0.907,0.68301,0.96843,0.62619,0.01153,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
142,34497.9,0.80547,0.60125,0.0067,0.95108,0.83838,0.90768,0.68313,0.96989,0.62041,0.01166,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792
143,34741.5,0.78726,0.58506,0.00661,0.95151,0.84236,0.90847,0.68447,0.96814,0.62331,0.01152,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
144,34985.5,0.79218,0.58646,0.00673,0.95346,0.84217,0.90824,0.68218,0.96584,0.61943,0.01147,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505
145,35229.7,0.79098,0.57676,0.00661,0.95413,0.84046,0.90834,0.68359,0.9654,0.62261,0.0115,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
146,35474,0.78334,0.57955,0.00644,0.95368,0.84596,0.90879,0.68264,0.96326,0.62278,0.01144,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523
147,35717.8,0.78049,0.57944,0.00639,0.95832,0.8447,0.9085,0.68301,0.96587,0.61657,0.01147,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651
148,35961.9,0.77825,0.56454,0.00653,0.95841,0.84377,0.90834,0.68213,0.96691,0.61767,0.01155,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859
149,36205.5,0.77511,0.56046,0.00648,0.95441,0.84589,0.90815,0.68349,0.96674,0.6175,0.01158,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
150,36449.6,0.76971,0.56945,0.00646,0.95499,0.84091,0.9082,0.68245,0.97098,0.6039,0.01169,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523
151,36692.9,0.7549,0.54654,0.0062,0.95177,0.84217,0.90783,0.68225,0.97132,0.60195,0.01166,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
152,36934.9,0.75657,0.56455,0.00632,0.94891,0.84426,0.90771,0.68286,0.96998,0.60224,0.01163,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527
153,37176.2,0.75704,0.55522,0.00625,0.9483,0.84722,0.90846,0.68302,0.97072,0.6019,0.01163,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
154,37418.3,0.75027,0.54444,0.00619,0.91504,0.875,0.90872,0.68283,0.97082,0.59743,0.0116,0.00416648,0.00138883,0.00416648,0.00138883,0.00416648,0.00138883,0.00416648,0.00138883
155,37659.4,0.74687,0.54935,0.00617,0.91763,0.87374,0.90977,0.68305,0.97207,0.59328,0.01158,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695
156,37902.3,0.74967,0.54107,0.00625,0.95651,0.8447,0.90961,0.68336,0.97105,0.59347,0.01157,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599
157,38144,0.74134,0.54871,0.00625,0.95652,0.8447,0.90823,0.68317,0.97185,0.59528,0.01164,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
158,38384.8,0.74322,0.54444,0.00618,0.96077,0.84217,0.90829,0.68275,0.9763,0.58817,0.01182,0.00356061,0.00118687,0.00356061,0.00118687,0.00356061,0.00118687,0.00356061,0.00118687
159,38626.1,0.73942,0.55222,0.00612,0.95844,0.84445,0.90853,0.68293,0.97677,0.58717,0.01182,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873
160,38867.1,0.72119,0.5319,0.00592,0.9592,0.84596,0.90838,0.68233,0.97748,0.58726,0.01182,0.00327468,0.00109156,0.00327468,0.00109156,0.00327468,0.00109156,0.00327468,0.00109156
161,39108.1,0.71502,0.52905,0.00599,0.95313,0.84733,0.90833,0.68159,0.97665,0.59357,0.01172,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
162,39350,0.72903,0.52609,0.0061,0.95405,0.84343,0.90866,0.68226,0.97657,0.59235,0.01171,0.00300048,0.00100016,0.00300048,0.00100016,0.00300048,0.00100016,0.00300048,0.00100016
163,39591.1,0.72154,0.52219,0.00595,0.95712,0.84848,0.9089,0.68281,0.97659,0.5924,0.01172,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951
